,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
973,Ernesto,1982,10,2,6,29.1,-65.1,tropical storm,0,55,997,,
974,Ernesto,1982,10,2,12,29.8,-63.0,tropical storm,0,50,998,,
975,Ernesto,1982,10,2,18,30.5,-60.5,tropical storm,0,45,1001,,
976,Alicia,1983,8,15,12,27.3,-90.5,tropical depression,-1,30,1009,,
977,Alicia,1983,8,15,18,27.2,-91.0,tropical storm,0,40,1006,,
978,Alicia,1983,8,16,0,27.1,-91.5,tropical storm,0,45,1005,,
979,Alicia,1983,8,16,6,27.0,-92.0,tropical storm,0,50,1004,,
980,Alicia,1983,8,16,12,27.1,-92.4,tropical storm,0,55,1002,,
981,Alicia,1983,8,16,18,27.3,-92.8,tropical storm,0,60,998,,
982,Alicia,1983,8,17,0,27.4,-93.3,hurricane,1,65,991,,
983,Alicia,1983,8,17,6,27.7,-93.7,hurricane,1,70,987,,
984,Alicia,1983,8,17,12,27.9,-94.2,hurricane,1,75,983,,
985,Alicia,1983,8,17,18,28.1,-94.5,hurricane,2,90,974,,
986,Alicia,1983,8,18,0,28.4,-94.8,hurricane,2,95,969,,
987,Alicia,1983,8,18,6,28.9,-95.0,hurricane,3,100,963,,
988,Alicia,1983,8,18,7,29.1,-95.1,hurricane,3,100,962,,
989,Alicia,1983,8,18,12,29.7,-95.5,hurricane,1,80,965,,
990,Alicia,1983,8,18,18,30.5,-96.0,tropical storm,0,40,990,,
991,Alicia,1983,8,19,0,31.5,-96.7,tropical storm,0,35,998,,
992,Alicia,1983,8,19,6,32.4,-97.4,tropical depression,-1,30,1003,,
993,Alicia,1983,8,19,12,33.3,-98.0,tropical depression,-1,25,1006,,
994,Alicia,1983,8,19,18,34.4,-98.5,tropical depression,-1,25,1009,,
995,Alicia,1983,8,20,0,35.4,-99.0,tropical depression,-1,20,1010,,
996,Barry,1983,8,23,18,26.0,-76.0,tropical depression,-1,25,1012,,
997,Barry,1983,8,24,0,26.8,-76.2,tropical depression,-1,30,1011,,
998,Barry,1983,8,24,6,27.4,-76.3,tropical storm,0,40,1010,,
999,Barry,1983,8,24,12,28.1,-76.8,tropical storm,0,50,1011,,
1000,Barry,1983,8,24,18,28.1,-77.6,tropical storm,0,50,1011,,
1001,Barry,1983,8,25,0,28.1,-78.9,tropical storm,0,45,1011,,
1002,Barry,1983,8,25,6,28.0,-79.8,tropical storm,0,40,1012,,
1003,Barry,1983,8,25,11,27.9,-80.6,tropical depression,-1,30,1013,,
1004,Barry,1983,8,25,12,27.9,-80.8,tropical depression,-1,30,1013,,
1005,Barry,1983,8,25,18,27.5,-82.0,tropical depression,-1,25,1014,,
1006,Barry,1983,8,26,0,27.0,-83.8,tropical depression,-1,20,1013,,
1007,Barry,1983,8,26,6,26.3,-85.0,tropical depression,-1,25,1013,,
1008,Barry,1983,8,26,12,25.7,-86.3,tropical depression,-1,30,1012,,
1009,Barry,1983,8,26,18,25.2,-87.6,tropical depression,-1,30,1011,,
1010,Barry,1983,8,27,0,25.1,-88.9,tropical depression,-1,30,1010,,
1011,Barry,1983,8,27,6,25.2,-90.2,tropical depression,-1,30,1009,,
1012,Barry,1983,8,27,12,25.8,-91.6,tropical storm,0,35,1008,,
1013,Barry,1983,8,27,18,25.8,-93.0,tropical storm,0,45,1002,,
1014,Barry,1983,8,28,0,25.7,-94.5,tropical storm,0,60,999,,
1015,Barry,1983,8,28,6,25.5,-95.5,tropical storm,0,60,998,,
1016,Barry,1983,8,28,12,25.5,-96.4,hurricane,1,65,993,,
1017,Barry,1983,8,28,17,25.4,-97.4,hurricane,1,70,986,,
1018,Barry,1983,8,28,18,25.4,-97.5,hurricane,1,70,986,,
1019,Barry,1983,8,29,0,25.5,-98.5,tropical storm,0,40,995,,
1020,Barry,1983,8,29,6,25.5,-99.5,tropical depression,-1,30,1005,,
1021,Barry,1983,8,29,12,25.5,-100.5,tropical depression,-1,25,1010,,
1022,Chantal,1983,9,10,12,30.2,-64.4,tropical depression,-1,25,1010,,
1023,Chantal,1983,9,10,18,30.9,-64.0,tropical depression,-1,30,1008,,
1024,Chantal,1983,9,11,0,31.6,-63.3,tropical storm,0,35,1005,,
1025,Chantal,1983,9,11,6,32.0,-62.4,tropical storm,0,45,1000,,
1026,Chantal,1983,9,11,12,32.4,-61.2,tropical storm,0,55,996,,
1027,Chantal,1983,9,11,18,32.8,-60.0,hurricane,1,65,994,,
1028,Chantal,1983,9,12,0,33.1,-58.9,hurricane,1,65,994,,
1029,Chantal,1983,9,12,6,33.6,-57.6,hurricane,1,65,994,,
1030,Chantal,1983,9,12,12,34.0,-56.3,hurricane,1,65,994,,
1031,Chantal,1983,9,12,18,34.4,-55.5,hurricane,1,65,994,,
1032,Chantal,1983,9,13,0,34.8,-54.9,tropical storm,0,55,1000,,
1033,Chantal,1983,9,13,6,35.3,-54.5,tropical storm,0,55,1000,,
1034,Chantal,1983,9,13,12,35.9,-54.2,tropical storm,0,45,1005,,
1035,Chantal,1983,9,13,18,36.3,-53.9,tropical storm,0,40,1005,,
1036,Chantal,1983,9,14,0,36.8,-53.8,tropical storm,0,40,1005,,
1037,Chantal,1983,9,14,6,37.4,-53.8,tropical storm,0,40,1006,,
1038,Chantal,1983,9,14,12,38.7,-53.8,tropical storm,0,35,1008,,
1039,Chantal,1983,9,14,18,39.5,-52.5,tropical storm,0,35,1008,,
1040,Chantal,1983,9,15,0,40.4,-50.7,tropical depression,-1,30,1009,,
1041,Chantal,1983,9,15,6,41.7,-48.8,tropical depression,-1,30,1009,,
1042,Dean,1983,9,27,18,30.3,-72.1,tropical storm,0,40,1000,,
1043,Dean,1983,9,28,0,31.2,-71.7,tropical storm,0,45,999,,
1044,Dean,1983,9,28,6,32.2,-71.1,tropical storm,0,45,999,,
1045,Dean,1983,9,28,12,33.1,-70.7,tropical storm,0,50,1000,,
1046,Dean,1983,9,28,18,34.0,-70.7,tropical storm,0,50,1001,,
1047,Dean,1983,9,29,0,34.5,-70.8,tropical storm,0,55,1003,,
1048,Dean,1983,9,29,6,34.8,-71.0,tropical storm,0,55,1005,,
1049,Dean,1983,9,29,12,35.1,-71.5,tropical storm,0,55,1006,,
1050,Dean,1983,9,29,18,35.8,-73.0,tropical storm,0,55,1007,,
1051,Dean,1983,9,30,0,36.4,-74.0,tropical storm,0,55,1008,,
1052,Dean,1983,9,30,6,37.0,-74.9,tropical storm,0,55,1009,,
1053,Dean,1983,9,30,12,37.5,-75.8,tropical storm,0,40,1010,,
1054,Dean,1983,9,30,18,37.9,-76.9,tropical depression,-1,30,1015,,
1055,Arthur,1984,8,28,18,10.5,-51.0,tropical depression,-1,25,1010,,
1056,Arthur,1984,8,29,0,10.5,-52.5,tropical depression,-1,25,1009,,
1057,Arthur,1984,8,29,6,10.6,-54.0,tropical depression,-1,25,1008,,
1058,Arthur,1984,8,29,12,11.2,-55.0,tropical storm,0,35,1006,,
1059,Arthur,1984,8,29,18,11.8,-55.8,tropical storm,0,45,1004,,
1060,Arthur,1984,8,30,0,12.4,-56.3,tropical storm,0,45,1004,,
1061,Arthur,1984,8,30,6,13.0,-57.0,tropical storm,0,40,1005,,
1062,Arthur,1984,8,30,12,13.4,-57.4,tropical storm,0,35,1006,,
1063,Arthur,1984,8,30,18,14.0,-57.8,tropical storm,0,35,1007,,
1064,Arthur,1984,8,31,0,14.4,-58.0,tropical storm,0,35,1009,,
1065,Arthur,1984,8,31,6,14.8,-58.1,tropical storm,0,35,1009,,
1066,Arthur,1984,8,31,12,15.3,-58.2,tropical storm,0,35,1010,,
1067,Arthur,1984,8,31,18,16.0,-58.4,tropical depression,-1,30,1011,,
1068,Arthur,1984,9,1,0,16.7,-58.6,tropical depression,-1,30,1011,,
1069,Arthur,1984,9,1,6,16.9,-59.1,tropical depression,-1,30,1012,,
1070,Arthur,1984,9,1,12,17.0,-59.8,tropical depression,-1,30,1011,,
1071,Arthur,1984,9,1,18,17.2,-60.2,tropical depression,-1,25,1010,,
1072,Arthur,1984,9,2,0,17.6,-60.6,tropical depression,-1,25,1010,,
1073,Arthur,1984,9,2,6,17.9,-61.0,tropical depression,-1,25,1010,,
1074,Arthur,1984,9,2,12,18.2,-61.2,tropical depression,-1,25,1010,,
1075,Arthur,1984,9,2,18,18.7,-61.4,tropical depression,-1,30,1009,,
1076,Arthur,1984,9,3,0,18.9,-61.8,tropical depression,-1,30,1008,,
1077,Arthur,1984,9,3,6,19.2,-62.0,tropical depression,-1,30,1008,,
1078,Arthur,1984,9,3,12,19.5,-62.2,tropical depression,-1,30,1010,,
1079,Arthur,1984,9,3,18,19.8,-62.6,tropical depression,-1,30,1011,,
1080,Arthur,1984,9,4,0,20.2,-62.9,tropical depression,-1,25,1012,,
1081,Arthur,1984,9,4,6,21.0,-63.3,tropical depression,-1,25,1012,,
1082,Arthur,1984,9,4,12,21.8,-64.0,tropical depression,-1,25,1013,,
1083,Arthur,1984,9,4,18,22.3,-65.0,tropical depression,-1,25,1013,,
1084,Arthur,1984,9,5,0,22.8,-66.0,tropical depression,-1,25,1014,,
1085,Arthur,1984,9,5,6,23.1,-66.9,tropical depression,-1,25,1014,,
1086,Arthur,1984,9,5,12,24.0,-67.9,tropical depression,-1,25,1014,,
1087,Arthur,1984,9,5,18,25.0,-68.5,tropical depression,-1,25,1014,,
1088,Cesar,1984,8,31,12,38.9,-65.0,tropical storm,0,35,1001,,
1089,Cesar,1984,8,31,18,39.8,-63.1,tropical storm,0,35,999,,
1090,Cesar,1984,9,1,0,40.6,-61.1,tropical storm,0,40,999,,
1091,Cesar,1984,9,1,6,41.7,-59.0,tropical storm,0,40,998,,
1092,Cesar,1984,9,1,12,42.9,-56.9,tropical storm,0,40,998,,
1093,Cesar,1984,9,1,18,44.0,-54.9,tropical storm,0,40,998,,
1094,Cesar,1984,9,2,0,44.9,-53.3,tropical storm,0,45,998,,
1095,Cesar,1984,9,2,6,45.5,-51.8,tropical storm,0,45,997,,
1096,Cesar,1984,9,2,12,46.0,-50.4,tropical storm,0,50,994,,
1097,Diana,1984,9,8,12,28.5,-77.4,tropical storm,0,35,1008,,
1098,Diana,1984,9,8,18,28.6,-78.3,tropical storm,0,40,1006,,
1099,Diana,1984,9,9,0,28.5,-79.2,tropical storm,0,45,1004,,
1100,Diana,1984,9,9,6,28.6,-79.7,tropical storm,0,50,1002,,
1101,Diana,1984,9,9,12,29.0,-79.9,tropical storm,0,55,1000,,
1102,Diana,1984,9,9,18,29.4,-80.1,tropical storm,0,60,995,,
1103,Diana,1984,9,10,0,29.7,-80.4,tropical storm,0,60,994,,
1104,Diana,1984,9,10,6,30.1,-80.3,tropical storm,0,60,995,,
1105,Diana,1984,9,10,12,30.5,-80.0,hurricane,1,65,991,,
1106,Diana,1984,9,10,18,30.8,-79.6,hurricane,1,70,986,,
1107,Diana,1984,9,11,0,31.3,-79.1,hurricane,1,80,980,,
1108,Diana,1984,9,11,6,31.8,-78.7,hurricane,2,85,973,,
1109,Diana,1984,9,11,12,32.6,-78.4,hurricane,3,100,960,,
1110,Diana,1984,9,11,18,33.4,-78.0,hurricane,3,110,952,,
1111,Diana,1984,9,12,0,33.9,-77.7,hurricane,4,115,949,,
1112,Diana,1984,9,12,6,34.0,-77.4,hurricane,2,95,963,,
1113,Diana,1984,9,12,12,34.0,-77.2,hurricane,2,95,967,,
1114,Diana,1984,9,12,18,33.9,-77.1,hurricane,2,90,970,,
1115,Diana,1984,9,13,0,33.8,-77.4,hurricane,2,85,972,,
1116,Diana,1984,9,13,6,33.9,-77.9,hurricane,1,80,978,,
1117,Diana,1984,9,13,7,33.9,-78.0,hurricane,1,80,979,,
1118,Diana,1984,9,13,12,34.0,-78.3,hurricane,1,65,990,,
1119,Diana,1984,9,13,18,34.3,-78.5,tropical storm,0,55,999,,
1120,Diana,1984,9,14,0,34.6,-78.5,tropical storm,0,45,1003,,
1121,Diana,1984,9,14,6,35.0,-78.0,tropical storm,0,40,1005,,
1122,Diana,1984,9,14,12,35.3,-77.1,tropical storm,0,45,1003,,
1123,Diana,1984,9,14,18,35.6,-76.0,tropical storm,0,50,1000,,
1124,Diana,1984,9,15,0,36.2,-74.4,tropical storm,0,55,997,,
1125,Diana,1984,9,15,6,37.2,-72.7,tropical storm,0,60,994,,
1126,Diana,1984,9,15,12,38.5,-70.3,tropical storm,0,60,992,,
1127,Diana,1984,9,15,18,41.0,-66.0,tropical storm,0,60,992,,
1128,Diana,1984,9,16,0,43.5,-61.9,tropical storm,0,60,994,,
1129,Edouard,1984,9,14,0,20.3,-96.1,tropical depression,-1,30,1000,,
1130,Edouard,1984,9,14,6,20.5,-96.2,tropical storm,0,35,1000,,
1131,Edouard,1984,9,14,12,20.7,-96.1,tropical storm,0,40,1000,,
1132,Edouard,1984,9,14,18,20.5,-96.0,tropical storm,0,45,1001,,
1133,Edouard,1984,9,15,0,20.3,-95.8,tropical storm,0,55,998,,
1134,Edouard,1984,9,15,6,20.0,-95.7,tropical depression,-1,25,1002,,
1135,Edouard,1984,9,15,12,20.0,-95.7,tropical depression,-1,25,1001,,
1136,Gustav,1984,9,16,18,28.6,-65.5,tropical depression,-1,30,1009,,
1137,Gustav,1984,9,17,0,29.6,-65.5,tropical depression,-1,30,1009,,
1138,Gustav,1984,9,17,6,30.3,-65.5,tropical depression,-1,30,1009,,
1139,Gustav,1984,9,17,12,31.3,-65.2,tropical depression,-1,30,1009,,
1140,Gustav,1984,9,17,18,32.1,-64.7,tropical depression,-1,30,1009,,
1141,Gustav,1984,9,18,0,32.1,-64.7,tropical depression,-1,30,1009,,
1142,Gustav,1984,9,18,6,32.1,-64.7,tropical depression,-1,30,1009,,
1143,Gustav,1984,9,18,12,32.1,-64.7,tropical depression,-1,30,1009,,
1144,Gustav,1984,9,18,18,32.1,-64.7,tropical storm,0,45,1006,,
1145,Gustav,1984,9,19,0,33.2,-63.6,tropical storm,0,45,1006,,
1146,Gustav,1984,9,19,6,34.6,-62.6,tropical storm,0,45,1006,,
1147,Hortense,1984,9,24,18,28.5,-60.1,tropical storm,0,40,999,,
1148,Hortense,1984,9,25,0,28.7,-60.3,tropical storm,0,45,999,,
1149,Hortense,1984,9,25,6,28.9,-60.4,tropical storm,0,55,998,,
1150,Hortense,1984,9,25,12,29.3,-60.6,tropical storm,0,60,997,,
1151,Hortense,1984,9,25,18,29.7,-60.8,hurricane,1,65,996,,
1152,Hortense,1984,9,26,0,30.2,-61.1,hurricane,1,65,993,,
1153,Hortense,1984,9,26,6,30.8,-61.0,tropical storm,0,60,994,,
1154,Hortense,1984,9,26,12,31.3,-60.7,tropical storm,0,50,995,,
1155,Hortense,1984,9,26,18,32.0,-60.9,tropical storm,0,45,996,,
1156,Hortense,1984,9,27,0,32.4,-60.8,tropical storm,0,40,996,,
1157,Hortense,1984,9,27,6,32.8,-60.5,tropical storm,0,40,995,,
1158,Hortense,1984,9,27,12,33.0,-60.0,tropical storm,0,35,995,,
1159,Hortense,1984,9,27,18,32.9,-59.8,tropical storm,0,35,995,,
1160,Hortense,1984,9,28,0,32.7,-59.9,tropical storm,0,35,995,,
1161,Hortense,1984,9,28,6,32.3,-60.2,tropical storm,0,35,996,,
1162,Hortense,1984,9,28,12,31.7,-61.0,tropical storm,0,40,996,,
1163,Hortense,1984,9,28,18,31.1,-61.7,tropical storm,0,40,997,,
1164,Hortense,1984,9,29,0,30.6,-62.4,tropical storm,0,45,998,,
1165,Hortense,1984,9,29,6,30.5,-63.2,tropical storm,0,45,999,,
1166,Hortense,1984,9,29,12,30.6,-64.0,tropical storm,0,45,1001,,
1167,Hortense,1984,9,29,18,30.9,-64.7,tropical storm,0,40,1002,,
1168,Hortense,1984,9,30,0,31.4,-65.0,tropical storm,0,40,1004,,
1169,Hortense,1984,9,30,6,32.3,-64.9,tropical storm,0,35,1006,,
1170,Hortense,1984,9,30,12,33.9,-64.2,tropical storm,0,35,1007,,
1171,Hortense,1984,9,30,18,35.8,-62.2,tropical storm,0,35,1006,,
1172,Hortense,1984,10,1,0,37.4,-59.8,tropical storm,0,40,1004,,
1173,Hortense,1984,10,1,6,38.8,-57.0,tropical storm,0,45,1001,,
1174,Hortense,1984,10,1,12,40.0,-54.0,tropical storm,0,50,998,,
1175,Hortense,1984,10,1,18,40.9,-50.4,tropical storm,0,50,996,,
1176,Hortense,1984,10,2,0,41.7,-46.8,tropical storm,0,50,995,,
1177,Hortense,1984,10,2,6,42.3,-43.0,tropical storm,0,50,995,,
1178,Hortense,1984,10,2,12,42.8,-39.0,tropical storm,0,50,995,,
1179,Hortense,1984,10,2,18,43.2,-35.0,tropical storm,0,45,996,,
1180,Isidore,1984,9,25,12,23.4,-73.0,tropical depression,-1,30,1003,,
1181,Isidore,1984,9,25,18,23.9,-73.9,tropical depression,-1,30,1003,,
1182,Isidore,1984,9,26,0,24.3,-74.9,tropical depression,-1,30,1002,,
1183,Isidore,1984,9,26,6,24.5,-76.0,tropical depression,-1,30,1002,,
1184,Isidore,1984,9,26,12,24.7,-77.0,tropical storm,0,40,1001,,
1185,Isidore,1984,9,26,18,25.0,-77.7,tropical storm,0,45,1000,,
1186,Isidore,1984,9,27,0,25.4,-78.4,tropical storm,0,45,999,,
1187,Isidore,1984,9,27,6,25.8,-79.1,tropical storm,0,50,1000,,
1188,Isidore,1984,9,27,12,26.4,-79.8,tropical storm,0,50,1000,,
1189,Isidore,1984,9,27,18,27.3,-80.5,tropical storm,0,45,1001,,
1190,Isidore,1984,9,28,0,27.8,-81.5,tropical storm,0,45,1002,,
1191,Isidore,1984,9,28,6,28.5,-82.3,tropical storm,0,45,1002,,
1192,Isidore,1984,9,28,12,29.5,-82.1,tropical storm,0,45,1002,,
1193,Isidore,1984,9,28,18,30.1,-81.9,tropical storm,0,45,1001,,
1194,Isidore,1984,9,29,0,30.7,-81.4,tropical storm,0,45,1004,,
1195,Isidore,1984,9,29,6,31.3,-80.5,tropical storm,0,45,1005,,
1196,Isidore,1984,9,29,12,32.2,-79.3,tropical storm,0,45,1004,,
1197,Isidore,1984,9,29,18,32.8,-77.8,tropical storm,0,45,1002,,
1198,Isidore,1984,9,30,0,33.6,-76.2,tropical storm,0,50,1000,,
1199,Isidore,1984,9,30,6,34.3,-74.4,tropical storm,0,40,1005,,
1200,Isidore,1984,9,30,12,34.8,-72.5,tropical storm,0,40,1007,,
1201,Isidore,1984,9,30,18,35.3,-70.4,tropical storm,0,40,1007,,
1202,Isidore,1984,10,1,0,35.8,-67.7,tropical depression,-1,30,1007,,
1203,Isidore,1984,10,1,6,36.4,-65.0,tropical depression,-1,30,1008,,
1204,Isidore,1984,10,1,12,36.8,-62.1,tropical depression,-1,25,1012,,
1205,Josephine,1984,10,8,12,24.1,-71.4,tropical storm,0,40,1002,,
1206,Josephine,1984,10,8,18,24.3,-71.9,tropical storm,0,50,998,,
1207,Josephine,1984,10,9,0,24.6,-72.2,tropical storm,0,55,995,,
1208,Josephine,1984,10,9,6,25.2,-72.2,tropical storm,0,60,994,,
1209,Josephine,1984,10,9,12,25.8,-72.1,tropical storm,0,60,995,,
1210,Josephine,1984,10,9,18,26.4,-72.1,tropical storm,0,60,993,,
1211,Josephine,1984,10,10,0,26.9,-72.2,tropical storm,0,60,990,,
1212,Josephine,1984,10,10,6,27.2,-72.4,hurricane,1,65,987,,
1213,Josephine,1984,10,10,12,27.5,-72.5,hurricane,1,70,987,,
1214,Josephine,1984,10,10,18,28.0,-72.6,hurricane,1,70,985,,
1215,Josephine,1984,10,11,0,28.6,-72.5,hurricane,1,75,983,,
1216,Josephine,1984,10,11,6,29.3,-72.4,hurricane,1,80,979,,
1217,Josephine,1984,10,11,12,30.0,-72.1,hurricane,2,85,974,,
1218,Josephine,1984,10,11,18,30.7,-71.9,hurricane,2,85,971,,
1219,Josephine,1984,10,12,0,31.4,-71.7,hurricane,2,90,970,,
1220,Josephine,1984,10,12,6,32.2,-71.7,hurricane,2,90,973,,
1221,Josephine,1984,10,12,12,33.0,-71.8,hurricane,2,90,977,,
1222,Josephine,1984,10,12,18,33.7,-71.7,hurricane,2,90,976,,
1223,Josephine,1984,10,13,0,34.3,-71.4,hurricane,2,85,971,,
1224,Josephine,1984,10,13,6,34.8,-71.2,hurricane,2,85,973,,
1225,Josephine,1984,10,13,12,35.4,-71.3,hurricane,1,80,975,,
1226,Josephine,1984,10,13,18,36.0,-71.7,hurricane,1,70,973,,
1227,Josephine,1984,10,14,0,36.6,-71.9,hurricane,1,65,977,,
1228,Josephine,1984,10,14,6,36.8,-71.7,hurricane,1,65,975,,
1229,Josephine,1984,10,14,12,36.6,-71.4,hurricane,1,70,971,,
1230,Josephine,1984,10,14,18,36.3,-70.8,hurricane,1,70,968,,
1231,Josephine,1984,10,15,0,35.9,-69.8,hurricane,1,70,965,,
1232,Josephine,1984,10,15,6,36.2,-68.4,hurricane,1,65,966,,
1233,Josephine,1984,10,15,12,36.8,-66.6,hurricane,1,65,973,,
1234,Josephine,1984,10,15,18,37.6,-64.8,hurricane,1,65,971,,
1235,Josephine,1984,10,16,0,38.3,-63.0,hurricane,1,65,973,,
1236,Josephine,1984,10,16,6,39.2,-61.4,hurricane,1,65,977,,
1237,Josephine,1984,10,16,12,39.9,-59.7,hurricane,1,65,982,,
1238,Josephine,1984,10,16,18,40.6,-58.2,hurricane,1,65,986,,
1239,Josephine,1984,10,17,0,41.3,-56.6,hurricane,1,65,988,,
1240,Josephine,1984,10,17,6,42.0,-54.9,tropical storm,0,60,990,,
1241,Josephine,1984,10,17,12,43.0,-53.9,tropical storm,0,60,992,,
1242,Josephine,1984,10,17,18,43.6,-54.1,tropical storm,0,55,993,,
1243,Josephine,1984,10,18,0,44.0,-54.4,tropical storm,0,50,994,,
1244,Josephine,1984,10,18,6,44.0,-55.1,tropical storm,0,50,994,,
1245,Josephine,1984,10,18,12,44.1,-56.0,tropical storm,0,50,995,,
1246,Klaus,1984,11,5,18,14.7,-68.8,tropical depression,-1,15,1004,,
1247,Klaus,1984,11,6,0,15.2,-68.1,tropical depression,-1,15,1003,,
1248,Klaus,1984,11,6,6,15.8,-67.7,tropical depression,-1,20,1003,,
1249,Klaus,1984,11,6,12,16.4,-67.1,tropical depression,-1,25,1002,,
1250,Klaus,1984,11,6,18,17.0,-66.7,tropical storm,0,35,1001,,
1251,Klaus,1984,11,7,0,17.4,-66.2,tropical storm,0,40,1000,,
1252,Klaus,1984,11,7,6,18.0,-65.8,tropical storm,0,45,998,,
1253,Klaus,1984,11,7,12,18.5,-65.2,tropical storm,0,50,997,,
1254,Klaus,1984,11,7,18,19.1,-64.7,tropical storm,0,60,995,,
1255,Klaus,1984,11,8,0,19.4,-64.0,hurricane,1,65,992,,
1256,Klaus,1984,11,8,6,19.6,-63.1,hurricane,1,70,989,,
1257,Klaus,1984,11,8,12,19.7,-62.2,hurricane,1,75,986,,
1258,Klaus,1984,11,8,18,19.9,-61.4,hurricane,1,80,984,,
1259,Klaus,1984,11,9,0,20.4,-60.8,hurricane,1,80,982,,
1260,Klaus,1984,11,9,6,21.1,-60.1,hurricane,1,80,981,,
1261,Klaus,1984,11,9,12,21.8,-59.5,hurricane,1,80,980,,
1262,Klaus,1984,11,9,18,22.7,-58.7,hurricane,1,80,980,,
1263,Klaus,1984,11,10,0,23.8,-57.8,hurricane,1,80,979,,
1264,Klaus,1984,11,10,6,24.8,-56.6,hurricane,1,75,978,,
1265,Klaus,1984,11,10,12,26.2,-55.2,hurricane,1,75,977,,
1266,Klaus,1984,11,10,18,28.0,-54.0,hurricane,1,75,975,,
1267,Klaus,1984,11,11,0,29.5,-53.0,hurricane,1,75,971,,
1268,Klaus,1984,11,11,6,31.0,-52.5,hurricane,1,70,975,,
1269,Klaus,1984,11,11,12,32.2,-52.4,hurricane,1,70,977,,
1270,Klaus,1984,11,11,18,33.4,-52.7,hurricane,1,70,980,,
1271,Klaus,1984,11,12,0,34.6,-53.4,hurricane,1,70,982,,
1272,Klaus,1984,11,12,6,34.8,-54.2,hurricane,1,70,983,,
1273,Klaus,1984,11,12,12,35.0,-55.0,hurricane,1,65,984,,
1274,Lili,1984,12,20,12,31.1,-52.4,hurricane,1,70,980,,
1275,Lili,1984,12,20,18,30.5,-52.3,hurricane,1,70,980,,
1276,Lili,1984,12,21,0,30.0,-52.2,hurricane,1,70,980,,
1277,Lili,1984,12,21,6,29.5,-52.1,hurricane,1,70,980,,
1278,Lili,1984,12,21,12,29.0,-52.0,hurricane,1,70,980,,
1279,Lili,1984,12,21,18,28.5,-52.0,hurricane,1,70,980,,
1280,Lili,1984,12,22,0,27.8,-52.2,hurricane,1,70,980,,
1281,Lili,1984,12,22,6,27.0,-52.9,hurricane,1,70,980,,
1282,Lili,1984,12,22,12,26.0,-54.0,hurricane,1,70,980,,
1283,Lili,1984,12,22,18,24.8,-55.6,hurricane,1,70,980,,
1284,Lili,1984,12,23,0,23.6,-57.1,hurricane,1,65,987,,
1285,Lili,1984,12,23,6,22.7,-58.9,tropical storm,0,55,994,,
1286,Lili,1984,12,23,12,22.0,-61.0,tropical storm,0,50,1001,,
1287,Lili,1984,12,23,18,21.2,-63.1,tropical storm,0,45,1007,,
1288,Lili,1984,12,24,0,20.5,-65.1,tropical storm,0,35,1009,,
1289,Lili,1984,12,24,6,19.9,-67.5,tropical depression,-1,30,1010,,
1290,Lili,1984,12,24,12,19.2,-69.4,tropical depression,-1,25,1012,,
1291,Ana,1985,7,15,18,29.4,-64.2,tropical depression,-1,30,1011,,
1292,Ana,1985,7,16,0,29.7,-64.9,tropical depression,-1,30,1011,,
1293,Ana,1985,7,16,6,30.1,-65.5,tropical depression,-1,30,1011,,
1294,Ana,1985,7,16,12,30.6,-66.1,tropical depression,-1,30,1010,,
1295,Ana,1985,7,16,18,31.3,-66.6,tropical storm,0,35,1009,,
1296,Ana,1985,7,17,0,32.2,-67.0,tropical storm,0,35,1009,,
1297,Ana,1985,7,17,6,33.3,-67.2,tropical storm,0,40,1008,,
1298,Ana,1985,7,17,12,34.4,-67.3,tropical storm,0,40,1007,,
1299,Ana,1985,7,17,18,35.6,-67.3,tropical storm,0,45,1006,,
1300,Ana,1985,7,18,0,37.2,-66.8,tropical storm,0,45,1004,,
1301,Ana,1985,7,18,6,39.1,-65.9,tropical storm,0,45,1004,,
1302,Ana,1985,7,18,12,40.8,-64.4,tropical storm,0,50,1000,,
1303,Ana,1985,7,18,18,42.5,-63.5,tropical storm,0,55,996,,
1304,Ana,1985,7,19,0,44.2,-60.3,tropical storm,0,60,996,,
1305,Bob,1985,7,21,6,26.0,-85.0,tropical depression,-1,25,1012,,
1306,Bob,1985,7,21,12,25.8,-84.9,tropical depression,-1,25,1011,,
1307,Bob,1985,7,21,18,25.6,-84.7,tropical depression,-1,25,1011,,
1308,Bob,1985,7,22,0,25.6,-84.4,tropical depression,-1,25,1010,,
1309,Bob,1985,7,22,6,25.8,-84.2,tropical depression,-1,30,1009,,
1310,Bob,1985,7,22,12,26.0,-84.0,tropical depression,-1,30,1008,,
1311,Bob,1985,7,22,18,26.2,-83.8,tropical storm,0,35,1007,,
1312,Bob,1985,7,23,0,26.5,-83.4,tropical storm,0,35,1004,,
1313,Bob,1985,7,23,6,26.6,-82.9,tropical storm,0,40,1004,,
1314,Bob,1985,7,23,12,26.4,-82.3,tropical storm,0,40,1005,,
1315,Bob,1985,7,23,18,26.4,-81.1,tropical storm,0,40,1006,,
1316,Bob,1985,7,24,0,27.2,-80.3,tropical storm,0,40,1006,,
1317,Bob,1985,7,24,6,28.3,-80.4,tropical storm,0,50,1005,,
1318,Bob,1985,7,24,12,29.4,-80.4,tropical storm,0,60,1004,,
1319,Bob,1985,7,24,18,30.5,-80.5,hurricane,1,65,1003,,
1320,Bob,1985,7,25,0,31.6,-80.5,hurricane,1,65,1002,,
